ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P	TWAS.FDR	trait_full_name	GWAS_name	cell_type	gene	trait	method	p_value	significance	log10_p	direction	symbol	GWAS
ENSG00000171791_BCL2	18	63123346	63320128	0.783	rs9945438	-3.48	rs8095794	0.01447	3.93	-0.3801	5210	63	enet	0.035	0.066	-2.5774	0.00995	0.607	Stroke_or_Transient_Ischemic_Attack	GCST90479382_Brain_Cerebrovascular.h.FUSION.txt	Oligodendrocyte	ENSG00000171791_BCL2	Stroke_or_Transient_Ischemic_Attack	TWAS	0.00995	FALSE	2.00217691925427	Negative	BCL2	GCST90479382_Brain_Cerebrovascular.h.FUSION
ENSG00000126391_FRMD8	11	65386621	65413525	0.42	rs1941746	-3.22	rs557675	-0.010556	-3.47	-0.8216	3835	3835	bslmm	-0.0052	0.42	2.5772	0.00996	0.67984	Concussion	GCST90479218_Brain_Cerebrovascular.h.FUSION.txt	Oligodendrocyte	ENSG00000126391_FRMD8	Concussion	TWAS	0.00996	FALSE	2.0017406615763	Positive	FRMD8	GCST90479218_Brain_Cerebrovascular.h.FUSION
ENSG00000145431_PDGFC	4	156760454	156971799	0.42	rs6814316	3.18	rs983473	0.182664	-4.97	-2.57704	5604	1	top1	0.18	0.00013	2.57704	0.00997	0.48332375	Disorders_of_the_autonomic_nervous_system	GCST90477521_SpinalCord_Nerves.h.FUSION.txt	Oligodendrocyte	ENSG00000145431_PDGFC	Disorders_of_the_autonomic_nervous_system	TWAS	0.00997	FALSE	2.00130484168834	Positive	PDGFC	GCST90477521_SpinalCord_Nerves.h.FUSION
ENSG00000288701_PRRC2B	9	131373636	131500197	0.424	rs76797115	-3.43	rs6597564	0.01936	-3.76	-1.7746	5189	10	enet	0.083	0.0089	2.57671	0.00997	0.591165217391304	Epilepsy	GCST90477553_SeizureDisorders.h.FUSION.txt	Oligodendrocyte	ENSG00000288701_PRRC2B	Epilepsy	TWAS	0.00997	FALSE	2.00130484168834	Positive	PRRC2B	GCST90477553_SeizureDisorders.h.FUSION
ENSG00000233828_MIR4280HG	5	87048858	87138397	0.559	rs10491415	3.72	rs16902538	0.314675	-5.15	2.57676	3645	1	top1	0.31	2.6e-07	-2.57676	0.00997	0.4841432	Abnormal_involuntary_movements	GCST90477576_Movement_Motor.h.FUSION.txt	Oligodendrocyte	ENSG00000233828_MIR4280HG	Abnormal_involuntary_movements	TWAS	0.00997	FALSE	2.00130484168834	Negative	MIR4280HG	GCST90477576_Movement_Motor.h.FUSION
ENSG00000291055_ENSG00000291055	5	1567495	1594651	0.731	rs9647565	4.33	rs9312909	0.022618	-4.29	0.2175	6668	6668	blup	0.04	0.053	-2.5762	0.009988	0.713562222222222	Schizophrenia	GCST90479403_PsychoticDisorders.h.FUSION.txt	Oligodendrocyte	ENSG00000291055_ENSG00000291055	Schizophrenia	TWAS	0.009988	FALSE	2.00052146632069	Negative	ENSG00000291055	GCST90479403_PsychoticDisorders.h.FUSION
ENSG00000172733_PURG	8	30995802	31033715	0.738	rs1800392	3.84	rs6981541	0.11386	-5.3	2.4089	4560	91	enet	0.23	1.4e-05	-2.5761	0.00999	0.547311666666667	Do_you_currently_smoke_cigarettes	GCST90479465_SubstanceUse.h.FUSION.txt	Oligodendrocyte	ENSG00000172733_PURG	Do_you_currently_smoke_cigarettes	TWAS	0.00999	FALSE	2.00043451177402	Negative	PURG	GCST90479465_SubstanceUse.h.FUSION
ENSG00000104154_SLC30A4	15	45479606	45522755	0.436	rs138230204	-3.53	rs12905848	0.129571	-4.03	2.576	4728	1	top1	0.13	0.0013	-2.576	0.009995	0.741419103448276	Dementia	GCST90476928_Cognitive_Neurodegenerative.h.FUSION.txt	Oligodendrocyte	ENSG00000104154_SLC30A4	Dementia	TWAS	0.009995	FALSE	2.00021720154586	Negative	SLC30A4	GCST90476928_Cognitive_Neurodegenerative.h.FUSION
ENSG00000181045_SLC26A11	17	80219699	80253500	0.859	rs9652897	4.28	rs7224758	-0.00432	-3.84	-2.5758	6626	1	enet	0.015	0.16	2.57583	0.01	0.59012243902439	Bipolar_Disorder	GCST90479398_MoodDisorders.h.FUSION.txt	Oligodendrocyte	ENSG00000181045_SLC26A11	Bipolar_Disorder	TWAS	0.01	FALSE	2	Positive	SLC26A11	GCST90479398_MoodDisorders.h.FUSION
ENSG00000258272_ENSG00000258272	12	96422326	96485442	0.505	rs815902	3.88	rs7304605	0.007661	4.47	2.575138	4697	1	top1	0.0077	0.22	2.5751	0.01	0.646641769230769	Extrapyramidal_disease_and_abnormal_movement_disorders	GCST90477511_Movement_Motor.h.FUSION.txt	Oligodendrocyte	ENSG00000258272_ENSG00000258272	Extrapyramidal_disease_and_abnormal_movement_disorders	TWAS	0.01	FALSE	2	Positive	ENSG00000258272	GCST90477511_Movement_Motor.h.FUSION
ENSG00000254459_ENSG00000254459	11	77829654	77872262	0.509	rs12279946	3.24	rs79335393	0.004576	-3.84	-1.3103	4902	4902	bslmm	0.13	0.0015	2.5744	0.01	0.309565	Schizophrenia	SCZ_AFR_Schizophrenia_FUSION.txt	Oligodendrocyte	ENSG00000254459_ENSG00000254459	Schizophrenia	TWAS	0.01	FALSE	2	Positive	ENSG00000254459	SCZ_AFR_Schizophrenia_FUSION
ENSG00000134323_MYCN	2	15940550	15947007	0.474	rs181364633	-3.29	rs3732002	-0.014349	3.84	-2.5907	5154	5154	bslmm	0.024	0.1	-2.5752	0.01002	0.965088329519451	Stroke_or_Transient_Ischemic_Attack	GCST90476865_Brain_Cerebrovascular.h.FUSION.txt	Oligodendrocyte	ENSG00000134323_MYCN	Stroke_or_Transient_Ischemic_Attack	TWAS	0.01002	FALSE	1.99913227846877	Negative	MYCN	GCST90476865_Brain_Cerebrovascular.h.FUSION
ENSG00000170949_ZNF160	19	53066606	53103434	1	rs57957003	3.88	rs8103327	-0.012813	4.08	0.1008	8178	8178	blup	0.26	4.5e-06	2.5739	0.01006	0.518284615384615	Hereditary_and_idiopathic_peripheral_neuropathy	GCST90477606_SpinalCord_Nerves.h.FUSION.txt	Oligodendrocyte	ENSG00000170949_ZNF160	Hereditary_and_idiopathic_peripheral_neuropathy	TWAS	0.01006	FALSE	1.99740201928009	Positive	ZNF160	GCST90477606_SpinalCord_Nerves.h.FUSION
ENSG00000060982_BCAT1	12	24810024	24949101	0.656	rs7304397	5.39	rs57624937	-0.008583	-3.86	-0.9669	5322	5322	bslmm	0.029	0.086	-2.57292	0.01008	0.516455833333333	In_your_lifetime_have_you_smoked_a_total_of_at_least_100_cigarettes	GCST90479457_SubstanceUse.h.FUSION.txt	Oligodendrocyte	ENSG00000060982_BCAT1	In_your_lifetime_have_you_smoked_a_total_of_at_least_100_cigarettes	TWAS	0.01008	FALSE	1.99653946789049	Negative	BCAT1	GCST90479457_SubstanceUse.h.FUSION
ENSG00000197020_ZNF100	19	21722771	21767579	0.454	rs8103151	3.14	rs6511291	0.489968	-6.36	-2.322612	7690	7690	bslmm	0.57	2.9e-14	2.57372	0.0101	0.543133043478261	Central_or_nonobstroctive_sleep_apnea	GCST90477486_SleepDisorders.h.FUSION.txt	Oligodendrocyte	ENSG00000197020_ZNF100	Central_or_nonobstroctive_sleep_apnea	TWAS	0.0101	FALSE	1.99567862621736	Positive	ZNF100	GCST90477486_SleepDisorders.h.FUSION
ENSG00000254860_TMEM9B-AS1	11	8964502	8977527	0.439	rs1121629	-3.43	rs2568091	0.341207	5.33	-2.5714	4745	1	top1	0.34	6.6e-08	-2.57136	0.0101	0.721258823529412	Disturbance_of_skin_sensation	GCST90478777_OtherNeurological.h.FUSION.txt	Oligodendrocyte	ENSG00000254860_TMEM9B-AS1	Disturbance_of_skin_sensation	TWAS	0.0101	FALSE	1.99567862621736	Negative	TMEM9B-AS1	GCST90478777_OtherNeurological.h.FUSION
ENSG00000152439_ZNF773	19	57499915	57518404	0.477	rs112014365	-3.22	rs10406889	-0.001409	3.35	-2.0397	5530	5530	bslmm	0.089	0.007	-2.5717	0.0101	0.896704545454546	Disorders_of_other_cranial_nerves	GCST90477588_SpinalCord_Nerves.h.FUSION.txt	Oligodendrocyte	ENSG00000152439_ZNF773	Disorders_of_other_cranial_nerves	TWAS	0.0101	FALSE	1.99567862621736	Negative	ZNF773	GCST90477588_SpinalCord_Nerves.h.FUSION
ENSG00000172731_LRRC20	10	70298970	70382650	0.934	rs59262400	-4.75	rs10999298	0.015288	-3.79	-0.3134	6255	6255	bslmm	0.057	0.026	-2.5721	0.0101	0.516455833333333	In_your_lifetime_have_you_smoked_a_total_of_at_least_100_cigarettes	GCST90479457_SubstanceUse.h.FUSION.txt	Oligodendrocyte	ENSG00000172731_LRRC20	In_your_lifetime_have_you_smoked_a_total_of_at_least_100_cigarettes	TWAS	0.0101	FALSE	1.99567862621736	Negative	LRRC20	GCST90479457_SubstanceUse.h.FUSION
ENSG00000137642_SORL1	11	121452314	121633763	0.838	rs488041	-3.87	rs7106738	0.123083	4.34	-1.567	4908	4908	bslmm	0.17	2e-04	-2.5733	0.0101	0.309565	Schizophrenia	SCZ_AFR_Schizophrenia_FUSION.txt	Oligodendrocyte	ENSG00000137642_SORL1	Schizophrenia	TWAS	0.0101	FALSE	1.99567862621736	Negative	SORL1	SCZ_AFR_Schizophrenia_FUSION
ENSG00000260423_LINC02367	12	9347056	9400387	0.885	rs115701970	3.09	rs2113899	0.024834	4.5	-2.3053	5944	5944	blup	0.2	6.4e-05	-2.5736	0.0101	0.671091578947368	PTSD	pts_aam_freeze2_overall.results.txt	Oligodendrocyte	ENSG00000260423_LINC02367	PTSD	TWAS	0.0101	FALSE	1.99567862621736	Negative	LINC02367	pts_aam_freeze2_overall.results
ENSG00000125844_RRBP1	20	17613678	17682295	1	rs2208276	-3.69	rs16990324	-0.01189	3.62	0	5993	5993	bslmm	0.096	0.0052	-2.57202	0.01011	0.591165217391304	Epilepsy	GCST90477553_SeizureDisorders.h.FUSION.txt	Oligodendrocyte	ENSG00000125844_RRBP1	Epilepsy	TWAS	0.01011	FALSE	1.995248844409	Negative	RRBP1	GCST90477553_SeizureDisorders.h.FUSION
ENSG00000166598_HSP90B1	12	103930107	103953931	0.467	rs17842960	-3.28	rs4533129	-0.005098	-3.61	2.1166	4716	4716	bslmm	0.13	0.0011	2.56957	0.01018	0.544188695652174	Essential_tremor	GCST90477513_Movement_Motor.h.FUSION.txt	Oligodendrocyte	ENSG00000166598_HSP90B1	Essential_tremor	TWAS	0.01018	FALSE	1.99225222199926	Positive	HSP90B1	GCST90477513_Movement_Motor.h.FUSION
ENSG00000169203_NPIPB12	16	29483534	29506408	0.388	rs11074907	-3.26	rs116675894	-0.00924	-3.5	0.923	2622	2622	blup	0.024	0.11	2.5693	0.01019	0.591165217391304	Epilepsy	GCST90477553_SeizureDisorders.h.FUSION.txt	Oligodendrocyte	ENSG00000169203_NPIPB12	Epilepsy	TWAS	0.01019	FALSE	1.99182581599357	Positive	NPIPB12	GCST90477553_SeizureDisorders.h.FUSION
ENSG00000121690_DEPDC7	11	33015876	33033582	0.596	rs10835840	-3.63	rs61496644	0.014533	3.37	-0.3678	4613	119	enet	0.039	0.056	-2.5688	0.0102	0.516455833333333	In_your_lifetime_have_you_smoked_a_total_of_at_least_100_cigarettes	GCST90479457_SubstanceUse.h.FUSION.txt	Oligodendrocyte	ENSG00000121690_DEPDC7	In_your_lifetime_have_you_smoked_a_total_of_at_least_100_cigarettes	TWAS	0.0102	FALSE	1.99139982823808	Negative	DEPDC7	GCST90479457_SubstanceUse.h.FUSION
ENSG00000260041_ENSG00000260041	16	56109537	56137000	1	rs7196109	3.32	rs72804823	-0.00954	-3.23	0.81	5293	5293	bslmm	0.14	0.00078	-2.56994	0.0102	0.413828571428571	MDD	mdd2023diverse_AFR_clinicalMD_Neff.txt	Oligodendrocyte	ENSG00000260041_ENSG00000260041	MDD	TWAS	0.0102	FALSE	1.99139982823808	Negative	ENSG00000260041	mdd2023diverse_AFR_clinicalMD_Neff
ENSG00000215424_MCM3AP-AS1	21	46229196	46259390	0.837	rs140261196	-3.89	rs2156117	0.25351	5.79	-2.1585	4147	54	enet	0.32	2.5e-07	-2.57	0.0102	0.687933333333333	Cerebral_artery_occlusion_with_cerebral_infarction	GCST90477990_Brain_Cerebrovascular.h.FUSION.txt	Oligodendrocyte	ENSG00000215424_MCM3AP-AS1	Cerebral_artery_occlusion_with_cerebral_infarction	TWAS	0.0102	FALSE	1.99139982823808	Negative	MCM3AP-AS1	GCST90477990_Brain_Cerebrovascular.h.FUSION
ENSG00000185565_LSAMP	3	115802374	117139389	0.958	rs9826596	-3.73	rs6438367	-0.014274	3.99	-0.2865	7357	7357	blup	0.085	0.0081	-2.5685	0.01021	0.516455833333333	In_your_lifetime_have_you_smoked_a_total_of_at_least_100_cigarettes	GCST90479457_SubstanceUse.h.FUSION.txt	Oligodendrocyte	ENSG00000185565_LSAMP	In_your_lifetime_have_you_smoked_a_total_of_at_least_100_cigarettes	TWAS	0.01021	FALSE	1.99097425791309	Negative	LSAMP	GCST90479457_SubstanceUse.h.FUSION
ENSG00000116198_CEP104	1	3812086	3857396	0.945	rs74801420	-3.75	rs74051959	-0.014	-3.71	0.6791	7103	7103	bslmm	0.042	0.048	2.56819	0.01022	0.607	Stroke_or_Transient_Ischemic_Attack	GCST90479382_Brain_Cerebrovascular.h.FUSION.txt	Oligodendrocyte	ENSG00000116198_CEP104	Stroke_or_Transient_Ischemic_Attack	TWAS	0.01022	FALSE	1.99054910420131	Positive	CEP104	GCST90479382_Brain_Cerebrovascular.h.FUSION
ENSG00000188659_SAXO2	15	82262810	82284930	0.834	rs199934785	3.35	rs1197449313	0.395345	6.32	-1.92	3323	3323	bslmm	0.57	3e-14	-2.5673	0.01025	0.59012243902439	Bipolar_Disorder	GCST90479398_MoodDisorders.h.FUSION.txt	Oligodendrocyte	ENSG00000188659_SAXO2	Bipolar_Disorder	TWAS	0.01025	FALSE	1.98927613460823	Negative	SAXO2	GCST90479398_MoodDisorders.h.FUSION
ENSG00000133805_AMPD3	11	10308313	10507579	1	rs78268798	3.45	rs11042812	0.079907	4.44	2.6345	5899	5899	bslmm	0.21	3.7e-05	2.5661	0.01029	0.543133043478261	Central_or_nonobstroctive_sleep_apnea	GCST90477486_SleepDisorders.h.FUSION.txt	Oligodendrocyte	ENSG00000133805_AMPD3	Central_or_nonobstroctive_sleep_apnea	TWAS	0.01029	FALSE	1.98758462523757	Positive	AMPD3	GCST90477486_SleepDisorders.h.FUSION
ENSG00000172731_LRRC20	10	70298970	70382650	0.934	rs7100223	-3.85	rs10999298	0.015288	-3.79	-0.7713	6255	6255	bslmm	0.057	0.026	2.5658	0.01029	0.793882424242424	Benign_neoplasm_of_brain_cranial_nerves_meninges	GCST90477285_Brain_Cerebrovascular.h.FUSION.txt	Oligodendrocyte	ENSG00000172731_LRRC20	Benign_neoplasm_of_brain_cranial_nerves_meninges	TWAS	0.01029	FALSE	1.98758462523757	Positive	LRRC20	GCST90477285_Brain_Cerebrovascular.h.FUSION
ENSG00000164904_ALDH7A1	5	126531200	126595362	0.286	rs4535448	3.18	rs2408698	0.009433	-3.95	0.2584	5426	5426	bslmm	0.03	0.08	-2.5657	0.010297	0.657924105263158	Depression	GCST90477003_MoodDisorders.h.FUSION.txt	Oligodendrocyte	ENSG00000164904_ALDH7A1	Depression	TWAS	0.010297	FALSE	1.98728928725821	Negative	ALDH7A1	GCST90477003_MoodDisorders.h.FUSION
ENSG00000289523_ENSG00000289523	14	55064003	55064583	0.451	rs72719463	-4.04	rs75603650	-0.014465	3.6	0.1183	4679	4679	bslmm	0.071	0.014	2.5671	0.0103	0.680575757575758	Cerebrovascular_disease	GCST90477982_Brain_Cerebrovascular.h.FUSION.txt	Oligodendrocyte	ENSG00000289523_ENSG00000289523	Cerebrovascular_disease	TWAS	0.0103	FALSE	1.98716277529483	Positive	ENSG00000289523	GCST90477982_Brain_Cerebrovascular.h.FUSION
ENSG00000089101_CFAP61	20	20052514	20360703	0.806	rs77557363	3.63	rs11907196	0.20308	5.48	2.392	5285	5285	bslmm	0.21	3.6e-05	2.566	0.0103	0.694677777777778	Alzheimers_or_Other_Dementia	GCST90476883_Cognitive_Neurodegenerative.h.FUSION.txt	Oligodendrocyte	ENSG00000089101_CFAP61	Alzheimers_or_Other_Dementia	TWAS	0.0103	FALSE	1.98716277529483	Positive	CFAP61	GCST90476883_Cognitive_Neurodegenerative.h.FUSION
ENSG00000001561_ENPP4	6	46129989	46146688	0.51	rs142254154	4.04	rs146044599	0.02827	-3.46	0.5374	4393	4393	blup	0.085	0.0084	2.5658	0.0103	0.896704545454546	Disorders_of_other_cranial_nerves	GCST90477588_SpinalCord_Nerves.h.FUSION.txt	Oligodendrocyte	ENSG00000001561_ENPP4	Disorders_of_other_cranial_nerves	TWAS	0.0103	FALSE	1.98716277529483	Positive	ENPP4	GCST90477588_SpinalCord_Nerves.h.FUSION
ENSG00000060982_BCAT1	12	24810024	24949101	0.656	rs4363705	-4.16	rs57624937	-0.008583	-3.86	-0.2571	5322	5322	bslmm	0.029	0.086	2.5657	0.0103	0.741419103448276	Dementia	GCST90476928_Cognitive_Neurodegenerative.h.FUSION.txt	Oligodendrocyte	ENSG00000060982_BCAT1	Dementia	TWAS	0.0103	FALSE	1.98716277529483	Positive	BCAT1	GCST90476928_Cognitive_Neurodegenerative.h.FUSION
ENSG00000171723_GPHN	14	66507407	67181803	0.658	rs114906481	-3.57	rs10135117	0.066009	3.98	0.6291	4946	4946	blup	0.18	0.00018	2.5656	0.0103	0.552080952380952	Chronic_pain	GCST90477532_OtherNeurological.h.FUSION.txt	Oligodendrocyte	ENSG00000171723_GPHN	Chronic_pain	TWAS	0.0103	FALSE	1.98716277529483	Positive	GPHN	GCST90477532_OtherNeurological.h.FUSION
ENSG00000145725_PPIP5K2	5	103120149	103212799	0.511	rs6596562	-3.2	rs6883113	0.055671	-4.35	2.8634	4762	4762	bslmm	0.11	0.0033	-2.5653	0.01031	0.544188695652174	Essential_tremor	GCST90477513_Movement_Motor.h.FUSION.txt	Oligodendrocyte	ENSG00000145725_PPIP5K2	Essential_tremor	TWAS	0.01031	FALSE	1.98674133471648	Negative	PPIP5K2	GCST90477513_Movement_Motor.h.FUSION
ENSG00000291235_ENSG00000291235	19	42839368	42855718	0.711	rs423979	-3.59	rs144362385	0.081812	4.8	-1.8826	4775	4775	blup	0.26	3.4e-06	-2.5651	0.01032	0.464017777777778	Do_you_smoke_now	GCST90479468_SubstanceUse.h.FUSION.txt	Oligodendrocyte	ENSG00000291235_ENSG00000291235	Do_you_smoke_now	TWAS	0.01032	FALSE	1.98632030270881	Negative	ENSG00000291235	GCST90479468_SubstanceUse.h.FUSION
ENSG00000245248_USP2-AS1	11	119356467	119659284	0.626	rs2663641	-3.91	rs4938713	-0.012454	3.62	1.66919	5054	5054	bslmm	0.064	0.019	2.5648	0.010325	0.603229375	Alzheimers_or_Other_Dementia	GCST90475495_Cognitive_Neurodegenerative.h.FUSION.txt	Oligodendrocyte	ENSG00000245248_USP2-AS1	Alzheimers_or_Other_Dementia	TWAS	0.010325	FALSE	1.98610993967156	Positive	USP2-AS1	GCST90475495_Cognitive_Neurodegenerative.h.FUSION
ENSG00000167186_COQ7	16	19067614	19080095	0.575	rs7187990	-3.17	rs57079193	-0.00832	4.09	1.6478	3875	69	enet	0.048	0.037	2.56418	0.010342	0.741419103448276	Dementia	GCST90476928_Cognitive_Neurodegenerative.h.FUSION.txt	Oligodendrocyte	ENSG00000167186_COQ7	Dementia	TWAS	0.010342	FALSE	1.98539546656395	Positive	COQ7	GCST90476928_Cognitive_Neurodegenerative.h.FUSION
ENSG00000177335_LINC02904	8	143039209	143060684	0.808	rs7386201	3.86	rs12542838	-0.01297	3.8	0.3349	6408	6408	blup	0.071	0.015	2.5633	0.01037	0.846824509803922	Concussion_or_loss_of_consciousness	GCST90476935_Brain_Cerebrovascular.h.FUSION.txt	Oligodendrocyte	ENSG00000177335_LINC02904	Concussion_or_loss_of_consciousness	TWAS	0.01037	FALSE	1.98422124361096	Positive	LINC02904	GCST90476935_Brain_Cerebrovascular.h.FUSION
ENSG00000213988_ZNF90	19	20077994	20127076	0.49	rs2080261	3.38	rs113015641	-0.006294	-3.73	1.1147	6388	6388	blup	0.18	0.00017	2.5628	0.0104	0.735428421052632	Benign_neoplasm_of_brain_and_other_parts_of_nervous_system	GCST90477283_Brain_Cerebrovascular.h.FUSION.txt	Oligodendrocyte	ENSG00000213988_ZNF90	Benign_neoplasm_of_brain_and_other_parts_of_nervous_system	TWAS	0.0104	FALSE	1.98296666070122	Positive	ZNF90	GCST90477283_Brain_Cerebrovascular.h.FUSION
ENSG00000276742_ENSG00000276742	10	121956782	121957098	0.698	rs56353338	3.77	rs73362392	0.067015	4.16	2.5622	5429	1	top1	0.067	0.017	2.5622	0.0104	0.791739130434783	Hypersomnia	GCST90477481_SleepDisorders.h.FUSION.txt	Oligodendrocyte	ENSG00000276742_ENSG00000276742	Hypersomnia	TWAS	0.0104	FALSE	1.98296666070122	Positive	ENSG00000276742	GCST90477481_SleepDisorders.h.FUSION
ENSG00000196782_MAML3	4	139716753	140154184	0.843	rs76326981	3.69	rs150783965	-0.014686	-3.9	0.9188	5231	5231	blup	0.052	0.033	-2.562	0.01041	0.686624117647059	Chronic_fatigue_syndrome	GCST90479177_OtherNeurological.h.FUSION.txt	Oligodendrocyte	ENSG00000196782_MAML3	Chronic_fatigue_syndrome	TWAS	0.01041	FALSE	1.98254927048946	Negative	MAML3	GCST90479177_OtherNeurological.h.FUSION
ENSG00000175213_ZNF408	11	46701030	46705912	0.329	rs7130028	-3.6	rs11038706	0.09183	-3.74	-2.4684	2502	2502	bslmm	0.11	0.0031	2.5615	0.01042	0.591165217391304	Epilepsy	GCST90477553_SeizureDisorders.h.FUSION.txt	Oligodendrocyte	ENSG00000175213_ZNF408	Epilepsy	TWAS	0.01042	FALSE	1.98213228103649	Positive	ZNF408	GCST90477553_SeizureDisorders.h.FUSION
ENSG00000129749_CHRNA10	11	3665587	3671384	1	rs187404007	3.84	rs2672211	0.041982	-3.88	-1.3684	6585	80	enet	0.14	0.00094	-2.561	0.01044	0.618561904761905	Stroke_or_Transient_Ischemic_Attack	GCST90476667_Brain_Cerebrovascular.h.FUSION.txt	Oligodendrocyte	ENSG00000129749_CHRNA10	Stroke_or_Transient_Ischemic_Attack	TWAS	0.01044	FALSE	1.98129950133376	Negative	CHRNA10	GCST90476667_Brain_Cerebrovascular.h.FUSION
ENSG00000259442_ENSG00000259442	15	82744223	82750289	0.569	rs148258055	-3.76	rs72753916	0.005744	3.45	0.8801	2855	2855	blup	0.2	6.7e-05	2.5601	0.01046	0.671091578947368	PTSD	pts_aam_freeze2_overall.results.txt	Oligodendrocyte	ENSG00000259442_ENSG00000259442	PTSD	TWAS	0.01046	FALSE	1.98046831546874	Positive	ENSG00000259442	pts_aam_freeze2_overall.results
ENSG00000100138_SNU13	22	41673933	41690504	0.293	rs9620039	3.42	rs139550	0.08958	4.41	2.56	4543	1	top1	0.09	0.0068	2.5596	0.01048	0.713562222222222	Schizophrenia	GCST90479403_PsychoticDisorders.h.FUSION.txt	Oligodendrocyte	ENSG00000100138_SNU13	Schizophrenia	TWAS	0.01048	FALSE	1.97963871735229	Positive	SNU13	GCST90479403_PsychoticDisorders.h.FUSION
ENSG00000175785_PRIMA1	14	93718298	93788485	1	rs9658656	-3.41	rs11848682	0.049524	-4.26	-0.6854	5830	5830	blup	0.29	9e-07	2.5595	0.0105	0.48332375	Disorders_of_the_autonomic_nervous_system	GCST90477521_SpinalCord_Nerves.h.FUSION.txt	Oligodendrocyte	ENSG00000175785_PRIMA1	Disorders_of_the_autonomic_nervous_system	TWAS	0.0105	FALSE	1.97881070093006	Positive	PRIMA1	GCST90477521_SpinalCord_Nerves.h.FUSION
ENSG00000109452_INPP4B	4	142023160	142847432	0.43	rs6537106	4.15	rs1912393	-0.014674	3.71	2.9209	6914	6914	bslmm	0.023	0.11	2.5593	0.0105	0.860836363636364	Cerebral_ischemia	GCST90477993_Brain_Cerebrovascular.h.FUSION.txt	Oligodendrocyte	ENSG00000109452_INPP4B	Cerebral_ischemia	TWAS	0.0105	FALSE	1.97881070093006	Positive	INPP4B	GCST90477993_Brain_Cerebrovascular.h.FUSION
ENSG00000100577_GSTZ1	14	77320996	77331597	1	rs2980893	3.23	rs8018513	-0.006778	-3.86	-1.44272	5590	5590	blup	0.026	0.098	2.55918	0.0105	0.896704545454546	Disorders_of_other_cranial_nerves	GCST90477588_SpinalCord_Nerves.h.FUSION.txt	Oligodendrocyte	ENSG00000100577_GSTZ1	Disorders_of_other_cranial_nerves	TWAS	0.0105	FALSE	1.97881070093006	Positive	GSTZ1	GCST90477588_SpinalCord_Nerves.h.FUSION
ENSG00000287609_ENSG00000287609	10	126393489	126398789	0.424	rs6597779	3.96	rs11244982	-0.014687	3.9	-0.1308	5816	5816	blup	0.0062	0.24	2.5587	0.0105	0.607	Stroke_or_Transient_Ischemic_Attack	GCST90479382_Brain_Cerebrovascular.h.FUSION.txt	Oligodendrocyte	ENSG00000287609_ENSG00000287609	Stroke_or_Transient_Ischemic_Attack	TWAS	0.0105	FALSE	1.97881070093006	Positive	ENSG00000287609	GCST90479382_Brain_Cerebrovascular.h.FUSION
ENSG00000291259_ENSG00000291259	15	28589469	28642421	0.791	rs589070	3.46	rs11630828	0.122493	4.46	1.1863	5015	5015	bslmm	0.19	9e-05	2.55806	0.0105	0.67984	Concussion	GCST90479218_Brain_Cerebrovascular.h.FUSION.txt	Oligodendrocyte	ENSG00000291259_ENSG00000291259	Concussion	TWAS	0.0105	FALSE	1.97881070093006	Positive	ENSG00000291259	GCST90479218_Brain_Cerebrovascular.h.FUSION
ENSG00000146416_AIG1	6	143060496	143341058	0.583	rs80022468	3.77	rs839556	-0.01458	3.95	-1.79509	4937	4937	bslmm	0.021	0.12	-2.5598	0.0105	0.593992857142857	Abnormal_movement	GCST90477574_Movement_Motor.h.FUSION.txt	Oligodendrocyte	ENSG00000146416_AIG1	Abnormal_movement	TWAS	0.0105	FALSE	1.97881070093006	Negative	AIG1	GCST90477574_Movement_Motor.h.FUSION
ENSG00000076555_ACACB	12	109116587	109268226	0.587	rs1426373	-3.98	rs75661624	0.094369	-3.69	0.4126	4549	4549	bslmm	0.13	0.0012	-2.5585	0.01051	0.791739130434783	Hypersomnia	GCST90477481_SleepDisorders.h.FUSION.txt	Oligodendrocyte	ENSG00000076555_ACACB	Hypersomnia	TWAS	0.01051	FALSE	1.97839728397176	Negative	ACACB	GCST90477481_SleepDisorders.h.FUSION
ENSG00000095002_MSH2	2	47403067	47663146	0.71	rs17035272	3.85	rs58564164	0.011616	-4.09	1.87068	4810	4810	blup	0.12	0.0019	-2.5584	0.01052	0.607	Stroke_or_Transient_Ischemic_Attack	GCST90479382_Brain_Cerebrovascular.h.FUSION.txt	Oligodendrocyte	ENSG00000095002_MSH2	Stroke_or_Transient_Ischemic_Attack	TWAS	0.01052	FALSE	1.97798426018228	Negative	MSH2	GCST90479382_Brain_Cerebrovascular.h.FUSION
